quarter,event_type,admin2,year,Incidents,Fatalities
2022Q1,Protests,Hakha,2022,0,0
2022Q1,Protests,Hinthada,2022,0,0
2022Q1,Protests,Hkamti,2022,0,0
2022Q1,Protests,Hopang,2022,0,0
2022Q1,Protests,Hpa-An,2022,0,0
2022Q1,Protests,Hpapun,2022,0,0
2022Q1,Protests,Kale,2022,80,0
2022Q1,Protests,Kanbalu,2022,0,0
2022Q1,Protests,Katha,2022,0,0
2022Q1,Protests,Kawkareik,2022,4,0
2022Q1,Protests,Kawlin,2022,0,0
2022Q1,Protests,Kawthoung,2022,0,0
2022Q1,Protests,Kengtung,2022,0,0
2022Q1,Protests,Kokang Self-Administered Zone,2022,0,0
2022Q1,Protests,Kyaukme,2022,0,0
2022Q1,Protests,Kyaukpyu,2022,2,0
2022Q1,Protests,Kyaukse,2022,0,0
2022Q1,Protests,Labutta,2022,1,0
2022Q1,Protests,Langkho,2022,0,0
2022Q1,Protests,Lashio,2022,1,0
2022Q1,Protests,Loikaw,2022,0,0
2022Q1,Protests,Loilen,2022,1,0
2022Q1,Protests,Magway,2022,0,0
2022Q1,Protests,Mandalay,2022,95,0
2022Q1,Protests,Matman,2022,0,0
2022Q1,Protests,Matupi,2022,0,0
2022Q1,Protests,Maubin,2022,0,0
2022Q1,Protests,Maungdaw,2022,2,0
2022Q1,Protests,Mawlaik,2022,0,0
2022Q1,Protests,Mawlamyine,2022,3,0
2022Q1,Protests,Meiktila,2022,1,0
2022Q1,Protests,Minbu,2022,1,0
2022Q1,Protests,Mindat,2022,0,0
2022Q1,Protests,Mohnyin,2022,6,0
2022Q1,Protests,Monghsat,2022,1,0
2022Q1,Protests,Mongmit,2022,2,0
2022Q1,Protests,Monywa,2022,63,0
2022Q1,Protests,Mrauk-U,2022,0,0
2022Q1,Protests,Muse,2022,0,0
2022Q1,Protests,Myaungmya,2022,2,0
2022Q1,Protests,Myawaddy,2022,1,0
2022Q1,Protests,Myeik,2022,0,0
2022Q1,Protests,Myingyan,2022,0,0
2022Q1,Protests,Myitkyina,2022,5,0
2022Q1,Protests,Naga Self-Administered Zone,2022,0,0
2022Q1,Protests,Nyaung-U,2022,0,0
2022Q1,Protests,Oke Ta Ra,2022,0,0
2022Q1,Protests,Pa-O Self-Administered Zone,2022,1,0
2022Q1,Protests,Pa Laung Self-Administered Zone,2022,0,0
2022Q1,Protests,Pakokku,2022,30,0
2022Q1,Protests,Pathein,2022,0,0
2022Q1,Protests,Puta-O,2022,0,0
2022Q1,Protests,Pyapon,2022,1,0
2022Q1,Protests,Pyay,2022,2,0
2022Q1,Protests,Pyinoolwin,2022,1,0
2022Q1,Protests,Sagaing,2022,3,0
2022Q1,Protests,Shwebo,2022,34,0
2022Q1,Protests,Sittwe,2022,2,0
2022Q1,Protests,Tachileik,2022,2,4
2022Q1,Protests,Tamu,2022,0,0
2022Q1,Protests,Taunggyi,2022,0,0
2022Q1,Protests,Taungoo,2022,0,0
2022Q1,Protests,Thandwe,2022,1,0
2022Q1,Protests,Thaton,2022,1,0
2022Q1,Protests,Thayarwady,2022,0,0
2022Q1,Protests,Thayet,2022,0,0
2022Q1,Protests,Yamethin,2022,0,0
2022Q1,Protests,Yangon (East),2022,23,0
2022Q1,Protests,Yangon (North),2022,4,0
2022Q1,Protests,Yangon (South),2022,0,0
2022Q1,Protests,Yangon (West),2022,39,0
2022Q1,Protests,Yinmarbin,2022,248,0
2022Q1,Riots,Bago,2022,0,0
2022Q1,Riots,Bawlake,2022,0,0
2022Q1,Riots,Bhamo,2022,0,0
2022Q1,Riots,Danu Self-Administered Zone,2022,0,0
2022Q1,Riots,Dawei,2022,0,0
2022Q1,Riots,Det Khi Na,2022,0,0
2022Q1,Riots,Falam,2022,0,0
2022Q1,Riots,Gangaw,2022,0,0
2022Q1,Riots,Hakha,2022,0,0
2022Q1,Riots,Hinthada,2022,0,0
2022Q1,Riots,Hkamti,2022,0,0
2022Q1,Riots,Hopang,2022,0,0
2022Q1,Riots,Hpa-An,2022,0,0
2022Q1,Riots,Hpapun,2022,0,0
2022Q1,Riots,Kale,2022,0,0
2022Q1,Riots,Kanbalu,2022,0,0
2022Q1,Riots,Katha,2022,0,0
2022Q1,Riots,Kawkareik,2022,0,0
2022Q1,Riots,Kawlin,2022,0,0
2022Q1,Riots,Kawthoung,2022,0,0
2022Q1,Riots,Kengtung,2022,0,0
2022Q1,Riots,Kokang Self-Administered Zone,2022,0,0
2022Q1,Riots,Kyaukme,2022,0,0
2022Q1,Riots,Kyaukpyu,2022,0,0
2022Q1,Riots,Kyaukse,2022,0,0
2022Q1,Riots,Labutta,2022,0,0
2022Q1,Riots,Langkho,2022,0,0
2022Q1,Riots,Lashio,2022,0,0
2022Q1,Riots,Loikaw,2022,0,0
2022Q1,Riots,Loilen,2022,0,0
2022Q1,Riots,Magway,2022,0,0
2022Q1,Riots,Mandalay,2022,0,0
2022Q1,Riots,Matman,2022,0,0
2022Q1,Riots,Matupi,2022,0,0
2022Q1,Riots,Maubin,2022,0,0
2022Q1,Riots,Maungdaw,2022,0,0
2022Q1,Riots,Mawlaik,2022,0,0
2022Q1,Riots,Mawlamyine,2022,0,0
2022Q1,Riots,Meiktila,2022,0,0
2022Q1,Riots,Minbu,2022,0,0
2022Q1,Riots,Mindat,2022,0,0
2022Q1,Riots,Mohnyin,2022,0,0
2022Q1,Riots,Monghsat,2022,0,0
2022Q1,Riots,Mongmit,2022,0,0
2022Q1,Riots,Monywa,2022,0,0
2022Q1,Riots,Mrauk-U,2022,0,0
2022Q1,Riots,Muse,2022,0,0
2022Q1,Riots,Myaungmya,2022,0,0
2022Q1,Riots,Myawaddy,2022,0,0
2022Q1,Riots,Myeik,2022,0,0
2022Q1,Riots,Myingyan,2022,0,0
2022Q1,Riots,Myitkyina,2022,0,0
2022Q1,Riots,Naga Self-Administered Zone,2022,0,0
2022Q1,Riots,Nyaung-U,2022,0,0
2022Q1,Riots,Oke Ta Ra,2022,0,0
2022Q1,Riots,Pa-O Self-Administered Zone,2022,0,0
2022Q1,Riots,Pa Laung Self-Administered Zone,2022,0,0
2022Q1,Riots,Pakokku,2022,0,0
2022Q1,Riots,Pathein,2022,0,0
2022Q1,Riots,Puta-O,2022,0,0
2022Q1,Riots,Pyapon,2022,0,0
2022Q1,Riots,Pyay,2022,0,0
2022Q1,Riots,Pyinoolwin,2022,0,0
2022Q1,Riots,Sagaing,2022,0,0
2022Q1,Riots,Shwebo,2022,0,0
2022Q1,Riots,Sittwe,2022,0,0
2022Q1,Riots,Tachileik,2022,0,0
2022Q1,Riots,Tamu,2022,0,0
2022Q1,Riots,Taunggyi,2022,0,0
2022Q1,Riots,Taungoo,2022,0,0
2022Q1,Riots,Thandwe,2022,0,0
2022Q1,Riots,Thaton,2022,0,0
2022Q1,Riots,Thayarwady,2022,0,0
2022Q1,Riots,Thayet,2022,0,0
2022Q1,Riots,Yamethin,2022,0,0
2022Q1,Riots,Yangon (East),2022,0,0
2022Q1,Riots,Yangon (North),2022,0,0
2022Q1,Riots,Yangon (South),2022,0,0
2022Q1,Riots,Yangon (West),2022,0,0
2022Q1,Riots,Yinmarbin,2022,0,0
2022Q1,Violence against civilians,Bago,2022,4,2
2022Q1,Violence against civilians,Bawlake,2022,1,2
2022Q1,Violence against civilians,Bhamo,2022,3,4
2022Q1,Violence against civilians,Danu Self-Administered Zone,2022,6,5
2022Q1,Violence against civilians,Dawei,2022,11,13
2022Q1,Violence against civilians,Det Khi Na,2022,0,0
2022Q1,Violence against civilians,Falam,2022,5,4
2022Q1,Violence against civilians,Gangaw,2022,10,18
2022Q1,Violence against civilians,Hakha,2022,1,1
2022Q1,Violence against civilians,Hinthada,2022,4,4
2022Q1,Violence against civilians,Hkamti,2022,0,0
2022Q1,Violence against civilians,Hopang,2022,0,0
2022Q1,Violence against civilians,Hpa-An,2022,3,1
2022Q1,Violence against civilians,Hpapun,2022,0,0
2022Q1,Violence against civilians,Kale,2022,28,47
2022Q1,Violence against civilians,Kanbalu,2022,15,27
2022Q1,Violence against civilians,Katha,2022,6,8
2022Q1,Violence against civilians,Kawkareik,2022,5,7
2022Q1,Violence against civilians,Kawlin,2022,3,5
2022Q1,Violence against civilians,Kawthoung,2022,0,0
2022Q1,Violence against civilians,Kengtung,2022,0,0
2022Q1,Violence against civilians,Kokang Self-Administered Zone,2022,0,0
2022Q1,Violence against civilians,Kyaukme,2022,7,3
2022Q1,Violence against civilians,Kyaukpyu,2022,0,0
2022Q1,Violence against civilians,Kyaukse,2022,5,8
2022Q1,Violence against civilians,Labutta,2022,2,2
2022Q1,Violence against civilians,Langkho,2022,1,1
2022Q1,Violence against civilians,Lashio,2022,2,2
2022Q1,Violence against civilians,Loikaw,2022,14,30
2022Q1,Violence against civilians,Loilen,2022,6,5
2022Q1,Violence against civilians,Magway,2022,4,3
2022Q1,Violence against civilians,Mandalay,2022,19,12
2022Q1,Violence against civilians,Matman,2022,0,0
2022Q1,Violence against civilians,Matupi,2022,3,21
2022Q1,Violence against civilians,Maubin,2022,2,1
2022Q1,Violence against civilians,Maungdaw,2022,3,1
2022Q1,Violence against civilians,Mawlaik,2022,0,0
2022Q1,Violence against civilians,Mawlamyine,2022,8,8
2022Q1,Violence against civilians,Meiktila,2022,4,3
2022Q1,Violence against civilians,Minbu,2022,0,0
2022Q1,Violence against civilians,Mindat,2022,1,0
2022Q1,Violence against civilians,Mohnyin,2022,6,5
2022Q1,Violence against civilians,Monghsat,2022,0,0
2022Q1,Violence against civilians,Mongmit,2022,2,2
2022Q1,Violence against civilians,Monywa,2022,18,22
2022Q1,Violence against civilians,Mrauk-U,2022,1,1
2022Q1,Violence against civilians,Muse,2022,14,6
2022Q1,Violence against civilians,Myaungmya,2022,0,0
2022Q1,Violence against civilians,Myawaddy,2022,3,3
2022Q1,Violence against civilians,Myeik,2022,2,1
2022Q1,Violence against civilians,Myingyan,2022,15,22
2022Q1,Violence against civilians,Myitkyina,2022,3,3
2022Q1,Violence against civilians,Naga Self-Administered Zone,2022,0,0
2022Q1,Violence against civilians,Nyaung-U,2022,2,3
2022Q1,Violence against civilians,Oke Ta Ra,2022,1,1
2022Q1,Violence against civilians,Pa-O Self-Administered Zone,2022,0,0
2022Q1,Violence against civilians,Pa Laung Self-Administered Zone,2022,0,0
2022Q1,Violence against civilians,Pakokku,2022,33,28
2022Q1,Violence against civilians,Pathein,2022,4,0
2022Q1,Violence against civilians,Puta-O,2022,3,5
2022Q1,Violence against civilians,Pyapon,2022,1,1
2022Q1,Violence against civilians,Pyay,2022,4,3
2022Q1,Violence against civilians,Pyinoolwin,2022,10,12
2022Q1,Violence against civilians,Sagaing,2022,9,21
2022Q1,Violence against civilians,Shwebo,2022,52,89
2022Q1,Violence against civilians,Sittwe,2022,3,0
2022Q1,Violence against civilians,Tachileik,2022,0,0
2022Q1,Violence against civilians,Tamu,2022,0,0
2022Q1,Violence against civilians,Taunggyi,2022,4,7
2022Q1,Violence against civilians,Taungoo,2022,2,1
2022Q1,Violence against civilians,Thandwe,2022,0,0
2022Q1,Violence against civilians,Thaton,2022,5,2
2022Q1,Violence against civilians,Thayarwady,2022,8,8
2022Q1,Violence against civilians,Thayet,2022,1,0
2022Q1,Violence against civilians,Yamethin,2022,0,0
2022Q1,Violence against civilians,Yangon (East),2022,19,10
2022Q1,Violence against civilians,Yangon (North),2022,9,6
2022Q1,Violence against civilians,Yangon (South),2022,4,2
2022Q1,Violence against civilians,Yangon (West),2022,8,7
2022Q1,Violence against civilians,Yinmarbin,2022,23,47
2022Q2,Battles,Bago,2022,2,1
2022Q2,Battles,Bawlake,2022,5,14
2022Q2,Battles,Bhamo,2022,17,50
2022Q2,Battles,Danu Self-Administered Zone,2022,11,30
2022Q2,Battles,Dawei,2022,29,104
2022Q2,Battles,Det Khi Na,2022,0,0
2022Q2,Battles,Falam,2022,7,44
2022Q2,Battles,Gangaw,2022,50,265
2022Q2,Battles,Hakha,2022,10,63
2022Q2,Battles,Hinthada,2022,2,2
2022Q2,Battles,Hkamti,2022,3,4
2022Q2,Battles,Hopang,2022,0,0
2022Q2,Battles,Hpa-An,2022,11,41
2022Q2,Battles,Hpapun,2022,9,29
2022Q2,Battles,Kale,2022,61,277
2022Q2,Battles,Kanbalu,2022,9,73
2022Q2,Battles,Katha,2022,32,281
2022Q2,Battles,Kawkareik,2022,17,24
2022Q2,Battles,Kawlin,2022,11,22
2022Q2,Battles,Kawthoung,2022,3,2
2022Q2,Battles,Kengtung,2022,0,0
2022Q2,Battles,Kokang Self-Administered Zone,2022,0,0
2022Q2,Battles,Kyaukme,2022,2,0
2022Q2,Battles,Kyaukpyu,2022,1,0
2022Q2,Battles,Kyaukse,2022,5,17
2022Q2,Battles,Labutta,2022,0,0
2022Q2,Battles,Langkho,2022,0,0
2022Q2,Battles,Lashio,2022,3,3
2022Q2,Battles,Loikaw,2022,80,201
2022Q2,Battles,Loilen,2022,0,0
2022Q2,Battles,Magway,2022,3,4
2022Q2,Battles,Mandalay,2022,15,11
2022Q2,Battles,Matman,2022,0,0
2022Q2,Battles,Matupi,2022,18,81
2022Q2,Battles,Maubin,2022,1,1
2022Q2,Battles,Maungdaw,2022,0,0
2022Q2,Battles,Mawlaik,2022,7,58
2022Q2,Battles,Mawlamyine,2022,19,76
2022Q2,Battles,Meiktila,2022,1,0
2022Q2,Battles,Minbu,2022,4,34
2022Q2,Battles,Mindat,2022,22,138
2022Q2,Battles,Mohnyin,2022,14,45
2022Q2,Battles,Monghsat,2022,1,6
2022Q2,Battles,Mongmit,2022,1,0
2022Q2,Battles,Monywa,2022,39,172
2022Q2,Battles,Mrauk-U,2022,2,0
2022Q2,Battles,Muse,2022,27,47
2022Q2,Battles,Myaungmya,2022,0,0
2022Q2,Battles,Myawaddy,2022,24,96
2022Q2,Battles,Myeik,2022,30,84
2022Q2,Battles,Myingyan,2022,15,31
2022Q2,Battles,Myitkyina,2022,12,34
2022Q2,Battles,Naga Self-Administered Zone,2022,0,0
2022Q2,Battles,Nyaung-U,2022,1,3
2022Q2,Battles,Oke Ta Ra,2022,0,0
2022Q2,Battles,Pa-O Self-Administered Zone,2022,2,5
2022Q2,Battles,Pa Laung Self-Administered Zone,2022,0,0
2022Q2,Battles,Pakokku,2022,78,403
2022Q2,Battles,Pathein,2022,4,3
2022Q2,Battles,Puta-O,2022,8,20
2022Q2,Battles,Pyapon,2022,1,0
2022Q2,Battles,Pyay,2022,4,21
2022Q2,Battles,Pyinoolwin,2022,16,49
2022Q2,Battles,Sagaing,2022,28,188
2022Q2,Battles,Shwebo,2022,49,235
2022Q2,Battles,Sittwe,2022,1,0
2022Q2,Battles,Tachileik,2022,0,0
2022Q2,Battles,Tamu,2022,15,91
2022Q2,Battles,Taunggyi,2022,27,77
2022Q2,Battles,Taungoo,2022,13,54
2022Q2,Battles,Thandwe,2022,0,0
2022Q2,Battles,Thaton,2022,46,85
2022Q2,Battles,Thayarwady,2022,6,23
2022Q2,Battles,Thayet,2022,2,23
2022Q2,Battles,Yamethin,2022,0,0
2022Q2,Battles,Yangon (East),2022,2,1
2022Q2,Battles,Yangon (North),2022,2,1
2022Q2,Battles,Yangon (South),2022,7,20
2022Q2,Battles,Yangon (West),2022,5,4
2022Q2,Battles,Yinmarbin,2022,67,256
2022Q2,Explosions/Remote violence,Bago,2022,3,0
2022Q2,Explosions/Remote violence,Bawlake,2022,1,0
2022Q2,Explosions/Remote violence,Bhamo,2022,4,0
2022Q2,Explosions/Remote violence,Danu Self-Administered Zone,2022,2,0
2022Q2,Explosions/Remote violence,Dawei,2022,20,20
2022Q2,Explosions/Remote violence,Det Khi Na,2022,2,0
2022Q2,Explosions/Remote violence,Falam,2022,5,13
2022Q2,Explosions/Remote violence,Gangaw,2022,20,56
2022Q2,Explosions/Remote violence,Hakha,2022,0,0
2022Q2,Explosions/Remote violence,Hinthada,2022,10,0
2022Q2,Explosions/Remote violence,Hkamti,2022,1,0
2022Q2,Explosions/Remote violence,Hopang,2022,0,0
2022Q2,Explosions/Remote violence,Hpa-An,2022,9,5
2022Q2,Explosions/Remote violence,Hpapun,2022,14,4
2022Q2,Explosions/Remote violence,Kale,2022,45,58
2022Q2,Explosions/Remote violence,Kanbalu,2022,14,18
2022Q2,Explosions/Remote violence,Katha,2022,30,85
2022Q2,Explosions/Remote violence,Kawkareik,2022,8,0
2022Q2,Explosions/Remote violence,Kawlin,2022,2,0
2022Q2,Explosions/Remote violence,Kawthoung,2022,0,0
2022Q2,Explosions/Remote violence,Kengtung,2022,0,0
2022Q2,Explosions/Remote violence,Kokang Self-Administered Zone,2022,0,0
2022Q2,Explosions/Remote violence,Kyaukme,2022,7,2
2022Q2,Explosions/Remote violence,Kyaukpyu,2022,1,1
2022Q2,Explosions/Remote violence,Kyaukse,2022,5,3
2022Q2,Explosions/Remote violence,Labutta,2022,2,0
2022Q2,Explosions/Remote violence,Langkho,2022,0,0
2022Q2,Explosions/Remote violence,Lashio,2022,1,1
2022Q2,Explosions/Remote violence,Loikaw,2022,40,15
2022Q2,Explosions/Remote violence,Loilen,2022,2,2
2022Q2,Explosions/Remote violence,Magway,2022,3,0
2022Q2,Explosions/Remote violence,Mandalay,2022,27,6
2022Q2,Explosions/Remote violence,Matman,2022,0,0
2022Q2,Explosions/Remote violence,Matupi,2022,7,5
2022Q2,Explosions/Remote violence,Maubin,2022,2,0
2022Q2,Explosions/Remote violence,Maungdaw,2022,1,0
2022Q2,Explosions/Remote violence,Mawlaik,2022,3,8
2022Q2,Explosions/Remote violence,Mawlamyine,2022,13,1
2022Q2,Explosions/Remote violence,Meiktila,2022,3,6
2022Q2,Explosions/Remote violence,Minbu,2022,11,17
2022Q2,Explosions/Remote violence,Mindat,2022,7,5
2022Q2,Explosions/Remote violence,Mohnyin,2022,24,23
2022Q2,Explosions/Remote violence,Monghsat,2022,0,0
2022Q2,Explosions/Remote violence,Mongmit,2022,1,15
2022Q2,Explosions/Remote violence,Monywa,2022,49,165
2022Q2,Explosions/Remote violence,Mrauk-U,2022,6,3
2022Q2,Explosions/Remote violence,Muse,2022,11,21
2022Q2,Explosions/Remote violence,Myaungmya,2022,1,0
2022Q2,Explosions/Remote violence,Myawaddy,2022,14,1
2022Q2,Explosions/Remote violence,Myeik,2022,15,28
2022Q2,Explosions/Remote violence,Myingyan,2022,17,22
2022Q2,Explosions/Remote violence,Myitkyina,2022,4,2
2022Q2,Explosions/Remote violence,Naga Self-Administered Zone,2022,1,0
2022Q2,Explosions/Remote violence,Nyaung-U,2022,4,2
2022Q2,Explosions/Remote violence,Oke Ta Ra,2022,1,0
2022Q2,Explosions/Remote violence,Pa-O Self-Administered Zone,2022,1,1
2022Q2,Explosions/Remote violence,Pa Laung Self-Administered Zone,2022,0,0
2022Q2,Explosions/Remote violence,Pakokku,2022,64,179
2022Q2,Explosions/Remote violence,Pathein,2022,6,1
2022Q2,Explosions/Remote violence,Puta-O,2022,2,0
2022Q2,Explosions/Remote violence,Pyapon,2022,6,0
2022Q2,Explosions/Remote violence,Pyay,2022,2,0
2022Q2,Explosions/Remote violence,Pyinoolwin,2022,12,42
2022Q2,Explosions/Remote violence,Sagaing,2022,59,91
2022Q2,Explosions/Remote violence,Shwebo,2022,74,86
2022Q2,Explosions/Remote violence,Sittwe,2022,1,0
2022Q2,Explosions/Remote violence,Tachileik,2022,1,0
2022Q2,Explosions/Remote violence,Tamu,2022,2,15
2022Q2,Explosions/Remote violence,Taunggyi,2022,6,0
2022Q2,Explosions/Remote violence,Taungoo,2022,7,0
2022Q2,Explosions/Remote violence,Thandwe,2022,0,0
2022Q2,Explosions/Remote violence,Thaton,2022,25,13
2022Q2,Explosions/Remote violence,Thayarwady,2022,4,4
2022Q2,Explosions/Remote violence,Thayet,2022,10,2
2022Q2,Explosions/Remote violence,Yamethin,2022,0,0
2022Q2,Explosions/Remote violence,Yangon (East),2022,15,2
2022Q2,Explosions/Remote violence,Yangon (North),2022,21,5
2022Q2,Explosions/Remote violence,Yangon (South),2022,6,1
2022Q2,Explosions/Remote violence,Yangon (West),2022,19,1
2022Q2,Explosions/Remote violence,Yinmarbin,2022,42,91
2022Q2,Protests,Bago,2022,1,0
2022Q2,Protests,Bawlake,2022,0,0
2022Q2,Protests,Bhamo,2022,0,0
2022Q2,Protests,Danu Self-Administered Zone,2022,0,0
2022Q2,Protests,Dawei,2022,58,0
2022Q2,Protests,Det Khi Na,2022,1,0
2022Q2,Protests,Falam,2022,0,0
2022Q2,Protests,Gangaw,2022,1,0
2022Q2,Protests,Hakha,2022,0,0
2022Q2,Protests,Hinthada,2022,0,0
2022Q2,Protests,Hkamti,2022,0,0
2022Q2,Protests,Hopang,2022,0,0
2022Q2,Protests,Hpa-An,2022,2,0
2022Q2,Protests,Hpapun,2022,0,0
2022Q2,Protests,Kale,2022,66,0
2022Q2,Protests,Kanbalu,2022,0,0
2022Q2,Protests,Katha,2022,0,0
2022Q2,Protests,Kawkareik,2022,0,0
2022Q2,Protests,Kawlin,2022,0,0
2022Q2,Protests,Kawthoung,2022,0,0
2022Q2,Protests,Kengtung,2022,0,0
2022Q2,Protests,Kokang Self-Administered Zone,2022,0,0
2022Q2,Protests,Kyaukme,2022,0,0
2022Q2,Protests,Kyaukpyu,2022,0,0
2022Q2,Protests,Kyaukse,2022,0,0
2022Q2,Protests,Labutta,2022,0,0
2022Q2,Protests,Langkho,2022,0,0
2022Q2,Protests,Lashio,2022,0,0
2022Q2,Protests,Loikaw,2022,0,0
2022Q2,Protests,Loilen,2022,0,0
2022Q2,Protests,Magway,2022,0,0
2022Q2,Protests,Mandalay,2022,85,0
2022Q2,Protests,Matman,2022,0,0
2022Q2,Protests,Matupi,2022,0,0
2022Q2,Protests,Maubin,2022,0,0
2022Q2,Protests,Maungdaw,2022,0,0
2022Q2,Protests,Mawlaik,2022,0,0
2022Q2,Protests,Mawlamyine,2022,0,0
2022Q2,Protests,Meiktila,2022,0,0
2022Q2,Protests,Minbu,2022,0,0
2022Q2,Protests,Mindat,2022,0,0
2022Q2,Protests,Mohnyin,2022,5,0
2022Q2,Protests,Monghsat,2022,0,0
2022Q2,Protests,Mongmit,2022,0,0
2022Q2,Protests,Monywa,2022,65,1
2022Q2,Protests,Mrauk-U,2022,0,0
2022Q2,Protests,Muse,2022,0,0
2022Q2,Protests,Myaungmya,2022,0,0
2022Q2,Protests,Myawaddy,2022,0,0
2022Q2,Protests,Myeik,2022,1,0
2022Q2,Protests,Myingyan,2022,0,0
2022Q2,Protests,Myitkyina,2022,1,0
2022Q2,Protests,Naga Self-Administered Zone,2022,0,0
2022Q2,Protests,Nyaung-U,2022,0,0
2022Q2,Protests,Oke Ta Ra,2022,0,0
2022Q2,Protests,Pa-O Self-Administered Zone,2022,0,0
2022Q2,Protests,Pa Laung Self-Administered Zone,2022,0,0
2022Q2,Protests,Pakokku,2022,6,0
2022Q2,Protests,Pathein,2022,2,0
2022Q2,Protests,Puta-O,2022,0,0
2022Q2,Protests,Pyapon,2022,0,0
2022Q2,Protests,Pyay,2022,0,0
2022Q2,Protests,Pyinoolwin,2022,0,0
2022Q2,Protests,Sagaing,2022,3,0
2022Q2,Protests,Shwebo,2022,17,0
2022Q2,Protests,Sittwe,2022,0,0
2022Q2,Protests,Tachileik,2022,0,0
2022Q2,Protests,Tamu,2022,1,0
2022Q2,Protests,Taunggyi,2022,0,0
2022Q2,Protests,Taungoo,2022,1,0
2022Q2,Protests,Thandwe,2022,0,0
2022Q2,Protests,Thaton,2022,0,0
2022Q2,Protests,Thayarwady,2022,0,0
2022Q2,Protests,Thayet,2022,0,0
2022Q2,Protests,Yamethin,2022,0,0
2022Q2,Protests,Yangon (East),2022,5,0
2022Q2,Protests,Yangon (North),2022,1,0
2022Q2,Protests,Yangon (South),2022,0,0
2022Q2,Protests,Yangon (West),2022,31,0
2022Q2,Protests,Yinmarbin,2022,182,0
2022Q2,Riots,Bago,2022,0,0
2022Q2,Riots,Bawlake,2022,0,0
2022Q2,Riots,Bhamo,2022,0,0
2022Q2,Riots,Danu Self-Administered Zone,2022,0,0
2022Q2,Riots,Dawei,2022,0,0
2022Q2,Riots,Det Khi Na,2022,0,0
2022Q2,Riots,Falam,2022,0,0
2022Q2,Riots,Gangaw,2022,0,0
2022Q2,Riots,Hakha,2022,0,0
2022Q2,Riots,Hinthada,2022,0,0
2022Q2,Riots,Hkamti,2022,0,0
2022Q2,Riots,Hopang,2022,0,0
2022Q2,Riots,Hpa-An,2022,0,0
2022Q2,Riots,Hpapun,2022,0,0
