quarter,event_type,DT,year,Incidents,Fatalities
20233,Protests,Mongmit,2023,0,0
20233,Protests,Monywa,2023,9,0
20233,Protests,Mrauk-U,2023,0,0
20233,Protests,Muse,2023,0,0
20233,Protests,Myaungmya,2023,0,0
20233,Protests,Myawaddy,2023,0,0
20233,Protests,Myeik,2023,0,0
20233,Protests,Myingyan,2023,0,0
20233,Protests,Myitkyina,2023,0,0
20233,Protests,Naga Self-Administered Zone,2023,0,0
20233,Protests,Nyaung-U,2023,0,0
20233,Protests,Oke Ta Ra,2023,0,0
20233,Protests,Pa-O Self-Administered Zone,2023,0,0
20233,Protests,Pa Laung Self-Administered Zone,2023,0,0
20233,Protests,Pakokku,2023,8,0
20233,Protests,Pathein,2023,1,0
20233,Protests,Puta-O,2023,0,0
20233,Protests,Pyapon,2023,0,0
20233,Protests,Pyay,2023,0,0
20233,Protests,Pyinoolwin,2023,0,0
20233,Protests,Sagaing,2023,0,0
20233,Protests,Shwebo,2023,5,0
20233,Protests,Sittwe,2023,0,0
20233,Protests,Tachileik,2023,0,0
20233,Protests,Tamu,2023,0,0
20233,Protests,Taunggyi,2023,0,0
20233,Protests,Taungoo,2023,0,0
20233,Protests,Thandwe,2023,0,0
20233,Protests,Thaton,2023,0,0
20233,Protests,Thayarwady,2023,0,0
20233,Protests,Thayet,2023,0,0
20233,Protests,Yamethin,2023,0,0
20233,Protests,Yangon (East),2023,0,0
20233,Protests,Yangon (North),2023,0,0
20233,Protests,Yangon (South),2023,0,0
20233,Protests,Yangon (West),2023,8,0
20233,Protests,Yinmarbin,2023,113,0
20233,Riots,Bago,2023,0,0
20233,Riots,Bawlake,2023,0,0
20233,Riots,Bhamo,2023,0,0
20233,Riots,Danu Self-Administered Zone,2023,0,0
20233,Riots,Dawei,2023,0,0
20233,Riots,Det Khi Na,2023,0,0
20233,Riots,Falam,2023,0,0
20233,Riots,Gangaw,2023,0,0
20233,Riots,Hakha,2023,0,0
20233,Riots,Hinthada,2023,0,0
20233,Riots,Hkamti,2023,0,0
20233,Riots,Hopang,2023,0,0
20233,Riots,Hpa-An,2023,0,0
20233,Riots,Hpapun,2023,0,0
20233,Riots,Kale,2023,0,0
20233,Riots,Kanbalu,2023,0,0
20233,Riots,Katha,2023,0,0
20233,Riots,Kawkareik,2023,0,0
20233,Riots,Kawlin,2023,0,0
20233,Riots,Kawthoung,2023,0,0
20233,Riots,Kengtung,2023,0,0
20233,Riots,Kokang Self-Administered Zone,2023,0,0
20233,Riots,Kyaukme,2023,0,0
20233,Riots,Kyaukpyu,2023,0,0
20233,Riots,Kyaukse,2023,0,0
20233,Riots,Labutta,2023,0,0
20233,Riots,Langkho,2023,0,0
20233,Riots,Lashio,2023,0,0
20233,Riots,Loikaw,2023,0,0
20233,Riots,Loilen,2023,0,0
20233,Riots,Magway,2023,0,0
20233,Riots,Mandalay,2023,0,0
20233,Riots,Matman,2023,0,0
20233,Riots,Matupi,2023,0,0
20233,Riots,Maubin,2023,0,0
20233,Riots,Maungdaw,2023,0,0
20233,Riots,Mawlaik,2023,0,0
20233,Riots,Mawlamyine,2023,0,0
20233,Riots,Meiktila,2023,0,0
20233,Riots,Minbu,2023,0,0
20233,Riots,Mindat,2023,0,0
20233,Riots,Mohnyin,2023,0,0
20233,Riots,Monghsat,2023,0,0
20233,Riots,Mongmit,2023,0,0
20233,Riots,Monywa,2023,0,0
20233,Riots,Mrauk-U,2023,0,0
20233,Riots,Muse,2023,0,0
20233,Riots,Myaungmya,2023,0,0
20233,Riots,Myawaddy,2023,0,0
20233,Riots,Myeik,2023,0,0
20233,Riots,Myingyan,2023,0,0
20233,Riots,Myitkyina,2023,0,0
20233,Riots,Naga Self-Administered Zone,2023,0,0
20233,Riots,Nyaung-U,2023,0,0
20233,Riots,Oke Ta Ra,2023,0,0
20233,Riots,Pa-O Self-Administered Zone,2023,0,0
20233,Riots,Pa Laung Self-Administered Zone,2023,0,0
20233,Riots,Pakokku,2023,0,0
20233,Riots,Pathein,2023,0,0
20233,Riots,Puta-O,2023,0,0
20233,Riots,Pyapon,2023,0,0
20233,Riots,Pyay,2023,0,0
20233,Riots,Pyinoolwin,2023,0,0
20233,Riots,Sagaing,2023,0,0
20233,Riots,Shwebo,2023,0,0
20233,Riots,Sittwe,2023,0,0
20233,Riots,Tachileik,2023,0,0
20233,Riots,Tamu,2023,0,0
20233,Riots,Taunggyi,2023,0,0
20233,Riots,Taungoo,2023,0,0
20233,Riots,Thandwe,2023,0,0
20233,Riots,Thaton,2023,0,0
20233,Riots,Thayarwady,2023,0,0
20233,Riots,Thayet,2023,0,0
20233,Riots,Yamethin,2023,0,0
20233,Riots,Yangon (East),2023,0,0
20233,Riots,Yangon (North),2023,0,0
20233,Riots,Yangon (South),2023,0,0
20233,Riots,Yangon (West),2023,0,0
20233,Riots,Yinmarbin,2023,0,0
20233,Violence against civilians,Bago,2023,6,6
20233,Violence against civilians,Bawlake,2023,0,0
20233,Violence against civilians,Bhamo,2023,15,8
20233,Violence against civilians,Danu Self-Administered Zone,2023,8,3
20233,Violence against civilians,Dawei,2023,19,7
20233,Violence against civilians,Det Khi Na,2023,1,2
20233,Violence against civilians,Falam,2023,2,0
20233,Violence against civilians,Gangaw,2023,9,10
20233,Violence against civilians,Hakha,2023,0,0
20233,Violence against civilians,Hinthada,2023,0,0
20233,Violence against civilians,Hkamti,2023,3,2
20233,Violence against civilians,Hopang,2023,0,0
20233,Violence against civilians,Hpa-An,2023,5,4
20233,Violence against civilians,Hpapun,2023,1,1
20233,Violence against civilians,Kale,2023,7,9
20233,Violence against civilians,Kanbalu,2023,8,14
20233,Violence against civilians,Katha,2023,15,27
20233,Violence against civilians,Kawkareik,2023,6,2
20233,Violence against civilians,Kawlin,2023,2,5
20233,Violence against civilians,Kawthoung,2023,1,2
20233,Violence against civilians,Kengtung,2023,0,0
20233,Violence against civilians,Kokang Self-Administered Zone,2023,0,0
20233,Violence against civilians,Kyaukme,2023,4,2
20233,Violence against civilians,Kyaukpyu,2023,2,1
20233,Violence against civilians,Kyaukse,2023,2,2
20233,Violence against civilians,Labutta,2023,0,0
20233,Violence against civilians,Langkho,2023,0,0
20233,Violence against civilians,Lashio,2023,3,1
20233,Violence against civilians,Loikaw,2023,4,3
20233,Violence against civilians,Loilen,2023,1,1
20233,Violence against civilians,Magway,2023,1,0
20233,Violence against civilians,Mandalay,2023,9,4
20233,Violence against civilians,Matman,2023,0,0
20233,Violence against civilians,Matupi,2023,1,0
20233,Violence against civilians,Maubin,2023,0,0
20233,Violence against civilians,Maungdaw,2023,8,1
20233,Violence against civilians,Mawlaik,2023,1,0
20233,Violence against civilians,Mawlamyine,2023,5,5
20233,Violence against civilians,Meiktila,2023,3,7
20233,Violence against civilians,Minbu,2023,1,1
20233,Violence against civilians,Mindat,2023,2,3
20233,Violence against civilians,Mohnyin,2023,17,7
20233,Violence against civilians,Monghsat,2023,0,0
20233,Violence against civilians,Mongmit,2023,0,0
20233,Violence against civilians,Monywa,2023,18,17
20233,Violence against civilians,Mrauk-U,2023,0,0
20233,Violence against civilians,Muse,2023,11,4
20233,Violence against civilians,Myaungmya,2023,0,0
20233,Violence against civilians,Myawaddy,2023,2,0
20233,Violence against civilians,Myeik,2023,17,12
20233,Violence against civilians,Myingyan,2023,24,32
20233,Violence against civilians,Myitkyina,2023,5,1
20233,Violence against civilians,Naga Self-Administered Zone,2023,0,0
20233,Violence against civilians,Nyaung-U,2023,0,0
20233,Violence against civilians,Oke Ta Ra,2023,0,0
20233,Violence against civilians,Pa-O Self-Administered Zone,2023,0,0
20233,Violence against civilians,Pa Laung Self-Administered Zone,2023,1,0
20233,Violence against civilians,Pakokku,2023,17,13
20233,Violence against civilians,Pathein,2023,2,2
20233,Violence against civilians,Puta-O,2023,0,0
20233,Violence against civilians,Pyapon,2023,0,0
20233,Violence against civilians,Pyay,2023,6,2
20233,Violence against civilians,Pyinoolwin,2023,20,26
20233,Violence against civilians,Sagaing,2023,26,84
20233,Violence against civilians,Shwebo,2023,39,37
20233,Violence against civilians,Sittwe,2023,2,1
20233,Violence against civilians,Tachileik,2023,0,0
20233,Violence against civilians,Tamu,2023,9,12
20233,Violence against civilians,Taunggyi,2023,9,5
20233,Violence against civilians,Taungoo,2023,8,17
20233,Violence against civilians,Thandwe,2023,1,1
20233,Violence against civilians,Thaton,2023,10,4
20233,Violence against civilians,Thayarwady,2023,5,8
20233,Violence against civilians,Thayet,2023,3,0
20233,Violence against civilians,Yamethin,2023,0,0
20233,Violence against civilians,Yangon (East),2023,3,4
20233,Violence against civilians,Yangon (North),2023,4,2
20233,Violence against civilians,Yangon (South),2023,1,1
20233,Violence against civilians,Yangon (West),2023,0,0
20233,Violence against civilians,Yinmarbin,2023,12,14
20234,Battles,Bago,2023,13,50
20234,Battles,Bawlake,2023,6,45
20234,Battles,Bhamo,2023,14,26
20234,Battles,Danu Self-Administered Zone,2023,1,1
20234,Battles,Dawei,2023,24,107
20234,Battles,Det Khi Na,2023,0,0
20234,Battles,Falam,2023,8,16
20234,Battles,Gangaw,2023,30,37
20234,Battles,Hakha,2023,5,17
20234,Battles,Hinthada,2023,2,2
20234,Battles,Hkamti,2023,6,1
20234,Battles,Hopang,2023,2,0
20234,Battles,Hpa-An,2023,1,0
20234,Battles,Hpapun,2023,3,92
20234,Battles,Kale,2023,15,76
20234,Battles,Kanbalu,2023,15,143
20234,Battles,Katha,2023,46,89
20234,Battles,Kawkareik,2023,26,99
20234,Battles,Kawlin,2023,13,75
20234,Battles,Kawthoung,2023,4,17
20234,Battles,Kengtung,2023,0,0
20234,Battles,Kokang Self-Administered Zone,2023,47,234
20234,Battles,Kyaukme,2023,80,50
20234,Battles,Kyaukpyu,2023,9,4
20234,Battles,Kyaukse,2023,1,3
20234,Battles,Labutta,2023,0,0
20234,Battles,Langkho,2023,0,0
20234,Battles,Lashio,2023,56,112
20234,Battles,Loikaw,2023,35,204
20234,Battles,Loilen,2023,0,0
20234,Battles,Magway,2023,3,3
20234,Battles,Mandalay,2023,4,3
20234,Battles,Matman,2023,0,0
20234,Battles,Matupi,2023,42,31
20234,Battles,Maubin,2023,0,0
20234,Battles,Maungdaw,2023,20,29
20234,Battles,Mawlaik,2023,6,2
20234,Battles,Mawlamyine,2023,28,58
20234,Battles,Meiktila,2023,1,1
20234,Battles,Minbu,2023,3,44
20234,Battles,Mindat,2023,5,11
20234,Battles,Mohnyin,2023,15,12
20234,Battles,Monghsat,2023,0,0
20234,Battles,Mongmit,2023,2,0
20234,Battles,Monywa,2023,43,151
20234,Battles,Mrauk-U,2023,20,32
20234,Battles,Muse,2023,154,200
20234,Battles,Myaungmya,2023,0,0
20234,Battles,Myawaddy,2023,5,5
20234,Battles,Myeik,2023,32,99
20234,Battles,Myingyan,2023,17,86
20234,Battles,Myitkyina,2023,30,13
20234,Battles,Naga Self-Administered Zone,2023,0,0
20234,Battles,Nyaung-U,2023,0,0
20234,Battles,Oke Ta Ra,2023,0,0
20234,Battles,Pa-O Self-Administered Zone,2023,0,0
20234,Battles,Pa Laung Self-Administered Zone,2023,16,24
20234,Battles,Pakokku,2023,70,287
20234,Battles,Pathein,2023,0,0
20234,Battles,Puta-O,2023,0,0
20234,Battles,Pyapon,2023,0,0
20234,Battles,Pyay,2023,11,27
20234,Battles,Pyinoolwin,2023,44,140
20234,Battles,Sagaing,2023,18,37
20234,Battles,Shwebo,2023,36,177
20234,Battles,Sittwe,2023,20,92
20234,Battles,Tachileik,2023,0,0
20234,Battles,Tamu,2023,25,53
20234,Battles,Taunggyi,2023,12,23
20234,Battles,Taungoo,2023,27,223
20234,Battles,Thandwe,2023,1,3
20234,Battles,Thaton,2023,14,40
20234,Battles,Thayarwady,2023,19,25
20234,Battles,Thayet,2023,0,0
20234,Battles,Yamethin,2023,1,1
20234,Battles,Yangon (East),2023,1,0
20234,Battles,Yangon (North),2023,0,0
20234,Battles,Yangon (South),2023,2,1
20234,Battles,Yangon (West),2023,0,0
20234,Battles,Yinmarbin,2023,48,153
20234,Explosions/Remote violence,Bago,2023,32,19
20234,Explosions/Remote violence,Bawlake,2023,0,0
20234,Explosions/Remote violence,Bhamo,2023,12,3
20234,Explosions/Remote violence,Danu Self-Administered Zone,2023,1,0
20234,Explosions/Remote violence,Dawei,2023,14,12
20234,Explosions/Remote violence,Det Khi Na,2023,0,0
20234,Explosions/Remote violence,Falam,2023,3,13
20234,Explosions/Remote violence,Gangaw,2023,12,4
20234,Explosions/Remote violence,Hakha,2023,0,0
20234,Explosions/Remote violence,Hinthada,2023,0,0
20234,Explosions/Remote violence,Hkamti,2023,16,8
20234,Explosions/Remote violence,Hopang,2023,0,0
20234,Explosions/Remote violence,Hpa-An,2023,1,0
20234,Explosions/Remote violence,Hpapun,2023,2,0
20234,Explosions/Remote violence,Kale,2023,10,12
20234,Explosions/Remote violence,Kanbalu,2023,22,3
20234,Explosions/Remote violence,Katha,2023,51,34
20234,Explosions/Remote violence,Kawkareik,2023,37,22
20234,Explosions/Remote violence,Kawlin,2023,9,10
20234,Explosions/Remote violence,Kawthoung,2023,1,0
20234,Explosions/Remote violence,Kengtung,2023,0,0
20234,Explosions/Remote violence,Kokang Self-Administered Zone,2023,20,50
20234,Explosions/Remote violence,Kyaukme,2023,74,30
20234,Explosions/Remote violence,Kyaukpyu,2023,17,3
20234,Explosions/Remote violence,Kyaukse,2023,1,0
20234,Explosions/Remote violence,Labutta,2023,0,0
20234,Explosions/Remote violence,Langkho,2023,0,0
20234,Explosions/Remote violence,Lashio,2023,67,35
20234,Explosions/Remote violence,Loikaw,2023,41,21
20234,Explosions/Remote violence,Loilen,2023,0,0
20234,Explosions/Remote violence,Magway,2023,4,22
20234,Explosions/Remote violence,Mandalay,2023,13,1
20234,Explosions/Remote violence,Matman,2023,0,0
20234,Explosions/Remote violence,Matupi,2023,14,16
20234,Explosions/Remote violence,Maubin,2023,0,0
20234,Explosions/Remote violence,Maungdaw,2023,15,7
20234,Explosions/Remote violence,Mawlaik,2023,18,2
20234,Explosions/Remote violence,Mawlamyine,2023,18,5
20234,Explosions/Remote violence,Meiktila,2023,3,7
20234,Explosions/Remote violence,Minbu,2023,5,1
20234,Explosions/Remote violence,Mindat,2023,4,0
20234,Explosions/Remote violence,Mohnyin,2023,10,9
20234,Explosions/Remote violence,Monghsat,2023,1,0
20234,Explosions/Remote violence,Mongmit,2023,2,2
20234,Explosions/Remote violence,Monywa,2023,17,6
20234,Explosions/Remote violence,Mrauk-U,2023,46,25
20234,Explosions/Remote violence,Muse,2023,119,54
20234,Explosions/Remote violence,Myaungmya,2023,0,0
20234,Explosions/Remote violence,Myawaddy,2023,2,0
20234,Explosions/Remote violence,Myeik,2023,22,9
20234,Explosions/Remote violence,Myingyan,2023,21,48
20234,Explosions/Remote violence,Myitkyina,2023,16,32
20234,Explosions/Remote violence,Naga Self-Administered Zone,2023,0,0
20234,Explosions/Remote violence,Nyaung-U,2023,0,0
20234,Explosions/Remote violence,Oke Ta Ra,2023,0,0
20234,Explosions/Remote violence,Pa-O Self-Administered Zone,2023,0,0
20234,Explosions/Remote violence,Pa Laung Self-Administered Zone,2023,18,14
20234,Explosions/Remote violence,Pakokku,2023,84,53
20234,Explosions/Remote violence,Pathein,2023,0,0
20234,Explosions/Remote violence,Puta-O,2023,0,0
20234,Explosions/Remote violence,Pyapon,2023,1,0
20234,Explosions/Remote violence,Pyay,2023,2,2
20234,Explosions/Remote violence,Pyinoolwin,2023,38,20
20234,Explosions/Remote violence,Sagaing,2023,33,23
20234,Explosions/Remote violence,Shwebo,2023,38,41
20234,Explosions/Remote violence,Sittwe,2023,47,3
20234,Explosions/Remote violence,Tachileik,2023,1,2
20234,Explosions/Remote violence,Tamu,2023,0,0
20234,Explosions/Remote violence,Taunggyi,2023,9,1
20234,Explosions/Remote violence,Taungoo,2023,73,31
20234,Explosions/Remote violence,Thandwe,2023,2,0
20234,Explosions/Remote violence,Thaton,2023,21,16
20234,Explosions/Remote violence,Thayarwady,2023,6,12
20234,Explosions/Remote violence,Thayet,2023,5,33
20234,Explosions/Remote violence,Yamethin,2023,0,0
20234,Explosions/Remote violence,Yangon (East),2023,19,3
20234,Explosions/Remote violence,Yangon (North),2023,9,0
20234,Explosions/Remote violence,Yangon (South),2023,0,0
20234,Explosions/Remote violence,Yangon (West),2023,7,1
20234,Explosions/Remote violence,Yinmarbin,2023,24,33
20234,Protests,Bago,2023,0,0
20234,Protests,Bawlake,2023,0,0
20234,Protests,Bhamo,2023,0,0
20234,Protests,Danu Self-Administered Zone,2023,0,0
20234,Protests,Dawei,2023,17,0
20234,Protests,Det Khi Na,2023,3,0
20234,Protests,Falam,2023,0,0
20234,Protests,Gangaw,2023,1,0
20234,Protests,Hakha,2023,0,0
20234,Protests,Hinthada,2023,3,0
20234,Protests,Hkamti,2023,0,0
20234,Protests,Hopang,2023,0,0
20234,Protests,Hpa-An,2023,0,0
20234,Protests,Hpapun,2023,0,0
20234,Protests,Kale,2023,2,0
20234,Protests,Kanbalu,2023,0,0
20234,Protests,Katha,2023,0,0
20234,Protests,Kawkareik,2023,0,0
20234,Protests,Kawlin,2023,0,0
20234,Protests,Kawthoung,2023,0,0
20234,Protests,Kengtung,2023,0,0
20234,Protests,Kokang Self-Administered Zone,2023,0,0
20234,Protests,Kyaukme,2023,1,0
20234,Protests,Kyaukpyu,2023,0,0
20234,Protests,Kyaukse,2023,0,0
20234,Protests,Labutta,2023,0,0
20234,Protests,Langkho,2023,0,0
20234,Protests,Lashio,2023,0,0
20234,Protests,Loikaw,2023,0,0
20234,Protests,Loilen,2023,0,0
20234,Protests,Magway,2023,0,0
20234,Protests,Mandalay,2023,4,0
20234,Protests,Matman,2023,0,0
20234,Protests,Matupi,2023,0,0
20234,Protests,Maubin,2023,0,0
20234,Protests,Maungdaw,2023,0,0
20234,Protests,Mawlaik,2023,0,0
20234,Protests,Mawlamyine,2023,1,0
20234,Protests,Meiktila,2023,0,0
20234,Protests,Minbu,2023,0,0
20234,Protests,Mindat,2023,0,0
20234,Protests,Mohnyin,2023,0,0
20234,Protests,Monghsat,2023,0,0
20234,Protests,Mongmit,2023,0,0
20234,Protests,Monywa,2023,3,0
20234,Protests,Mrauk-U,2023,0,0
20234,Protests,Muse,2023,0,0
20234,Protests,Myaungmya,2023,0,0
20234,Protests,Myawaddy,2023,0,0
20234,Protests,Myeik,2023,1,0
20234,Protests,Myingyan,2023,0,0
20234,Protests,Myitkyina,2023,2,0
20234,Protests,Naga Self-Administered Zone,2023,0,0
20234,Protests,Nyaung-U,2023,0,0
20234,Protests,Oke Ta Ra,2023,0,0
20234,Protests,Pa-O Self-Administered Zone,2023,0,0
20234,Protests,Pa Laung Self-Administered Zone,2023,0,0
20234,Protests,Pakokku,2023,1,0
20234,Protests,Pathein,2023,1,0
20234,Protests,Puta-O,2023,0,0
20234,Protests,Pyapon,2023,0,0
20234,Protests,Pyay,2023,0,0
20234,Protests,Pyinoolwin,2023,0,0
20234,Protests,Sagaing,2023,0,0
20234,Protests,Shwebo,2023,1,0
20234,Protests,Sittwe,2023,0,0
20234,Protests,Tachileik,2023,0,0
20234,Protests,Tamu,2023,0,0
20234,Protests,Taunggyi,2023,0,0
20234,Protests,Taungoo,2023,0,0
20234,Protests,Thandwe,2023,0,0
20234,Protests,Thaton,2023,0,0
20234,Protests,Thayarwady,2023,1,0
20234,Protests,Thayet,2023,0,0
20234,Protests,Yamethin,2023,0,0
20234,Protests,Yangon (East),2023,2,2
20234,Protests,Yangon (North),2023,0,0
20234,Protests,Yangon (South),2023,0,0
20234,Protests,Yangon (West),2023,7,0
20234,Protests,Yinmarbin,2023,75,0
20234,Riots,Bago,2023,0,0
20234,Riots,Bawlake,2023,0,0
20234,Riots,Bhamo,2023,0,0
20234,Riots,Danu Self-Administered Zone,2023,0,0
20234,Riots,Dawei,2023,0,0
20234,Riots,Det Khi Na,2023,0,0
20234,Riots,Falam,2023,0,0
20234,Riots,Gangaw,2023,0,0
20234,Riots,Hakha,2023,0,0
20234,Riots,Hinthada,2023,0,0
20234,Riots,Hkamti,2023,0,0
20234,Riots,Hopang,2023,0,0
20234,Riots,Hpa-An,2023,0,0
20234,Riots,Hpapun,2023,0,0
20234,Riots,Kale,2023,0,0
20234,Riots,Kanbalu,2023,0,0
20234,Riots,Katha,2023,0,0
20234,Riots,Kawkareik,2023,0,0
20234,Riots,Kawlin,2023,0,0
20234,Riots,Kawthoung,2023,0,0
20234,Riots,Kengtung,2023,0,0
20234,Riots,Kokang Self-Administered Zone,2023,0,0
20234,Riots,Kyaukme,2023,0,0
20234,Riots,Kyaukpyu,2023,0,0
20234,Riots,Kyaukse,2023,0,0
20234,Riots,Labutta,2023,0,0
20234,Riots,Langkho,2023,0,0
20234,Riots,Lashio,2023,0,0
20234,Riots,Loikaw,2023,0,0
20234,Riots,Loilen,2023,0,0
20234,Riots,Magway,2023,0,0
20234,Riots,Mandalay,2023,0,0
20234,Riots,Matman,2023,0,0
20234,Riots,Matupi,2023,0,0
20234,Riots,Maubin,2023,0,0
20234,Riots,Maungdaw,2023,0,0
20234,Riots,Mawlaik,2023,0,0
20234,Riots,Mawlamyine,2023,0,0
20234,Riots,Meiktila,2023,0,0
20234,Riots,Minbu,2023,0,0
20234,Riots,Mindat,2023,0,0
20234,Riots,Mohnyin,2023,0,0
20234,Riots,Monghsat,2023,0,0
20234,Riots,Mongmit,2023,0,0
20234,Riots,Monywa,2023,0,0
20234,Riots,Mrauk-U,2023,0,0
20234,Riots,Muse,2023,0,0
20234,Riots,Myaungmya,2023,0,0
20234,Riots,Myawaddy,2023,0,0
20234,Riots,Myeik,2023,0,0
20234,Riots,Myingyan,2023,0,0
20234,Riots,Myitkyina,2023,0,0
20234,Riots,Naga Self-Administered Zone,2023,0,0
20234,Riots,Nyaung-U,2023,0,0
20234,Riots,Oke Ta Ra,2023,0,0
20234,Riots,Pa-O Self-Administered Zone,2023,0,0
20234,Riots,Pa Laung Self-Administered Zone,2023,0,0
20234,Riots,Pakokku,2023,0,0
20234,Riots,Pathein,2023,0,0
20234,Riots,Puta-O,2023,0,0
20234,Riots,Pyapon,2023,0,0
20234,Riots,Pyay,2023,0,0
20234,Riots,Pyinoolwin,2023,0,0
20234,Riots,Sagaing,2023,0,0
20234,Riots,Shwebo,2023,0,0
20234,Riots,Sittwe,2023,0,0
20234,Riots,Tachileik,2023,0,0
20234,Riots,Tamu,2023,0,0
20234,Riots,Taunggyi,2023,0,0
20234,Riots,Taungoo,2023,0,0
20234,Riots,Thandwe,2023,0,0
20234,Riots,Thaton,2023,0,0
20234,Riots,Thayarwady,2023,0,0
20234,Riots,Thayet,2023,0,0
20234,Riots,Yamethin,2023,0,0
20234,Riots,Yangon (East),2023,0,0
20234,Riots,Yangon (North),2023,0,0
20234,Riots,Yangon (South),2023,0,0
20234,Riots,Yangon (West),2023,0,0
20234,Riots,Yinmarbin,2023,0,0
20234,Violence against civilians,Bago,2023,2,3
20234,Violence against civilians,Bawlake,2023,0,0
20234,Violence against civilians,Bhamo,2023,3,3
20234,Violence against civilians,Danu Self-Administered Zone,2023,3,0
20234,Violence against civilians,Dawei,2023,17,16
20234,Violence against civilians,Det Khi Na,2023,1,0
20234,Violence against civilians,Falam,2023,0,0
20234,Violence against civilians,Gangaw,2023,4,2
20234,Violence against civilians,Hakha,2023,0,0
20234,Violence against civilians,Hinthada,2023,0,0
